fips,cppi,avg_f1,avg_f2,cnty_name,iwar
06001,0.7314197990036679,0.9116837228389261,1.2299089189720154,Alameda,7.829247090785008
06003,0.6845654181936294,0.754665484437888,0.7502052680346136,Alpine,-2.1487196437314555
06005,0.4219999420243439,-1.126981251391145,-0.9362494878486465,Amador,-3.495641322047577
06007,0.5460661683641199,-0.15898954208184435,-0.21825835686763595,Butte,-5.622150742009792
06009,0.41688336577662444,-1.1650697833680714,-0.9676920443007893,Calaveras,-4.433456243752731
06011,0.42288843166264356,-0.9119259140245083,-1.1392308037177117,Colusa,-4.309942928828826
06013,0.654432496031432,0.34731409696976057,0.7480689875685669,Contra Costa,7.28947575553947
06015,0.4717095583279754,-0.6122878596700554,-0.7754201159788475,Del Norte,-3.082680703802292
06017,0.45256268850030634,-1.018312214217982,-0.6295898120367214,El Dorado,2.905191823863825
06019,0.5299010147515746,-0.10620817987315512,-0.49071410110168223,Fresno,-0.6673997693645475
06021,0.4144465616947286,-1.027651728350781,-1.1382247509717396,Glenn,-6.667471534047915
06023,0.6615577708865356,0.4603012114301175,0.7319099260962705,Humboldt,-2.4599019725303397
06025,0.5754488761388634,0.479658262661411,-0.45761344052971564,Imperial,-13.565789787113985
06027,0.5404015642579423,-0.26629623149235393,-0.18793011358071554,Inyo,-3.14950996426974
06029,0.49570991524226626,-0.20429092258642534,-0.8572671320717373,Kern,-8.759692713388121
06031,0.47645758015965956,-0.35089370697096633,-0.972291605502706,Kings,-8.589366023757758
06033,0.5483684648934867,-0.19973325310900814,-0.14622786815496636,Lake,-8.933102248343666
06035,0.35929012219562145,-1.3444424638565817,-1.5709757180750687,Lassen,-13.048555586633865
06037,0.6567304322368449,0.5728872074284634,0.5537234007051852,Los Angeles,3.278211607904753
06039,0.4755458172335311,-0.3998080322566824,-0.9357675712189546,Madera,-3.93841646477316
06041,0.7163336965112918,0.34462649322325944,1.5919554000593152,Marin,18.871515232237908
06043,0.4779086278001205,-0.6533907586933054,-0.6500757189738595,Mariposa,-3.9207083943428453
06045,0.6397070875429189,0.26600977913770185,0.6292641640142669,Mendocino,-2.7492864445348073
06047,0.5444630274357625,0.06898683280627083,-0.46802041973481057,Merced,-7.719671688201508
06049,0.3582466098080787,-1.437784452943783,-1.4918144132154119,Modoc,-7.417431718575334
06051,0.6227312662785843,0.10832521584566412,0.5562578761707142,Mono,-0.27111330235185077
06053,0.6510137565616905,0.5202937356343424,0.5286308061445553,Monterey,-0.24447887609934105
06055,0.6257104007444934,0.06606456901194235,0.6390031072190341,Napa,10.397916503552157
06057,0.5560615589701443,-0.3953394303441944,0.15392267207601407,Nevada,2.0462304053586307
06059,0.540902483405084,-0.19346810248625612,-0.253951062975009,Orange,0.8038211853646111
06061,0.46202850054419775,-0.9334489205826668,-0.5858186082246211,Placer,4.254710601310865
06063,0.4680007918461453,-0.887806671494088,-0.5503011335965906,Plumas,-3.085729686992131
06065,0.5403190886891139,-0.04570152704385544,-0.409645609705485,Riverside,-4.093904736627176
06067,0.6121664758205704,0.26506377186371255,0.25595038967925166,Sacramento,0.29235377271115054
06069,0.5775396187069319,0.0006987348952991468,0.0497579781854629,San Benito,-0.12210359303549799
06071,0.5373808709896244,-0.005722784851609042,-0.48955290270905216,San Bernardino,-2.8060682917030273
06073,0.5900091974797279,0.09026049011855175,0.1296500417557791,San Diego,1.735764828847903
06075,0.7962504700288621,1.234184689925769,1.7884164430569593,San Francisco,5.631586104897086
06077,0.5550308841278716,0.010965586185850196,-0.2663885744269794,San Joaquin,-6.75195175178666
06079,0.5466003426967059,-0.34620073990433076,-0.02378806214961804,San Luis Obispo,6.605256449066538
06081,0.680231848744258,0.4073040400660144,1.0386761992958773,San Mateo,13.902768575275681
06083,0.6419454945570654,0.3675797845097626,0.5581127175584799,Santa Barbara,4.418115863748229
06085,0.6555811539771913,0.35705781221769906,0.7539348192783117,Santa Clara,9.509983582370014
06087,0.7092509451128104,0.5905158388810334,1.2498158687371665,Santa Cruz,12.050942376222348
06089,0.40731770732136624,-1.0840759756103653,-1.1786772001267067,Shasta,-8.470024555855543
06091,0.42350775788171163,-1.1274013019594216,-0.9153391577188911,Sierra,-6.149718033472125
06093,0.47372284998207576,-0.701003956513857,-0.659344637928295,Siskiyou,-8.802205136274473
06095,0.6022642004950532,0.19482658227076,0.19162181733043404,Solano,3.8905173747217443
06097,0.6762814788070968,0.3597271508902038,1.0325700183619206,Sonoma,10.31165635990339
06099,0.508347805259197,-0.248136142936898,-0.6416808478182823,Stanislaus,-6.380164630379568
06101,0.44427748963159913,-0.7933457128539814,-0.9671470122003888,Sutter,-11.502530700922037
06103,0.3975446311082821,-1.1224658706975872,-1.2730973314118816,Tehama,-9.314530247365205
06105,0.5093071183202524,-0.5550004428215884,-0.3217800801766325,Trinity,-7.343563197261256
06107,0.4781072564156372,-0.34247895485078805,-0.958288283488868,Tulare,-6.4535754237512695
06109,0.4415754275657731,-1.0015361415947586,-0.7956759261105733,Tuolumne,-3.3441303000050633
06111,0.5696034514291444,-0.07515221930000138,0.017761355785831157,Ventura,3.570815758532596
06113,0.6545731861967548,0.3504098559267468,0.7468851204416902,Yolo,7.589532003785393
06115,0.45568006890133406,-0.7147372858465941,-0.8908014799314348,Yuba,-7.73459319676586
