SVPREC_KEY,factor_1,factor_2,cppi,cppi_unstd,fips,iwar
06001245300,0.5442882187807988,2.049212282909727,0.7646742909763681,2.5935005016905257,06001,28.084757422560735
06001260100,1.5165621349199896,2.002664792084287,0.8327956155041498,3.5192269270042766,06001,6.923409409911385
06001261300,1.411777413697762,2.267092515613646,0.8445432468468197,3.678869929311408,06001,10.266978386219805
06001262000,1.4425832311380653,2.4101289120709186,0.8573357539479658,3.8527121432089837,06001,12.588591601068511
06001280100,0.4842104270257515,2.116243596313347,0.7651859789782234,2.6004540233390987,06001,26.226821391930876
06001280700,0.0017556820239013199,1.801018270996723,0.7064871869230092,1.8027739530206244,06001,25.622025670720816
06001300110,0.01811100324411269,1.1185618513942088,0.6574708816189515,1.1366728546383216,06001,20.342658659603785
06001300130,0.25183164971265926,1.1171611551765142,0.6745665832134616,1.3689928048891735,06001,15.78414653574728
06001300150,-0.03284260506422818,1.3192081276149719,0.6684862988431444,1.2863655225507438,06001,25.873886080956776
06001300300,0.830990981615021,1.7026383639327445,0.7602685590604058,2.5336293455477654,06001,12.715968164103252
06001301900,1.2062818122137713,1.6966445771537495,0.7874439783649478,2.902926389367521,06001,5.844890736322183
06001302200,0.8269140709700497,1.7690189668080105,0.764853293731084,2.5959330377780603,06001,14.633061795484071
06001302700,1.388100787958666,1.6779909931168508,0.7994508113733887,3.066091781075517,06001,2.4588576966000253
06001303800,1.0992725231404874,1.62200754067813,0.7740771909927476,2.721280063818617,06001,7.376517317942621
06001304800,1.078155188296881,1.6843649290989258,0.7771119180961925,2.7625201173958067,06001,10.26290275765297
06001305110,1.0808809118175033,1.5015153766144833,0.763857166505978,2.582396288431987,06001,10.40717834296333
06001305500,1.5132835417028554,1.635616369747636,0.8055444037874765,3.148899911450491,06001,1.8006368592877742
06001305700,0.8500881337588226,1.6128181867963995,0.7550642719131845,2.462906320555222,06001,14.038559047100884
06001310000,2.1307113445105044,2.274849010494814,0.8980181320464606,4.405560355005319,06001,5.401459430150279
06001310120,2.7882737993880156,2.107470764821598,0.934089261356918,4.895744564209613,06001,5.168370611211969
06001310600,2.2194422763980937,2.421939354629531,0.9153714852998546,4.641381631027625,06001,7.45916651301628
06001311400,2.241307465712797,2.2979272263129586,0.9078548101882984,4.539234692025756,06001,6.685941971331777
06001323200,1.9959860282727517,2.265355089925202,0.8874054875706656,4.2613411181979535,06001,2.134888591498696
06001325100,2.2984787970841287,2.2378658708015697,0.9076421423126122,4.5363446678856985,06001,1.3210003173615315
06001325400,2.34912628939892,2.2345968960225675,0.9111285798609482,4.583723185421487,06001,4.502196372274669
06001325600,2.2247259535064456,2.375899045021766,0.9123723316479416,4.600624998528211,06001,3.056384021696279
06001333200,2.368882918024501,2.0883074367642513,0.9018174229324527,4.457190354788752,06001,-0.28973507519939323
06001333210,1.9052689260607123,1.8574696353069717,0.8507148782767752,3.762738561367684,06001,-11.299208009047955
06001333410,1.494619826930422,1.8463256903668004,0.8196764418089532,3.3409455172972224,06001,2.4955944999827784
06001333460,2.1676186023884227,1.9650358816202356,0.8779358389463154,4.1326544840086585,06001,-0.9576318466731681
06001333810,2.0193507435852927,1.7188746784781925,0.8489110326998598,3.7382254220634854,06001,-10.927440513028941
06001333900,1.9788186292063776,1.5762681614212948,0.8354344311851255,3.5550867906276724,06001,-8.809195186363784
06001333910,2.1447652288275023,1.7577329847021699,0.8609993558075856,3.902498213529672,06001,-3.0540384265149045
06001334000,2.3199650526206845,2.029658364762613,0.8939019070185875,4.349623417383297,06001,-8.8923632160541
06001334510,1.9331165031943098,1.55007414836042,0.8301438182263103,3.4831906515547297,06001,7.181934010421697
06001334610,2.765363322621819,1.3343131293104054,0.8755090882736153,4.099676451932224,06001,-7.910262390146173
06001334800,1.7699347866622563,1.5196181781082543,0.8158946239270701,3.2895529647705106,06001,1.401894138101567
06001335100,2.251895157523593,2.0953879858023163,0.8937296935393264,4.347283143325909,06001,1.9962387779766444
06001335110,2.450329592821253,2.0374540682603075,0.9040686890617997,4.4877836610815605,06001,2.527677861023969
06001335400,2.400529893342541,1.8894418543273586,0.8895123264253867,4.2899717476699,06001,-0.7520897789886183
06001335700,2.3540009874667605,2.1120056105768414,0.9024661828159961,4.466006598043602,06001,2.671906751834785
06001335710,2.4337285487528773,2.0690509548707934,0.905172186410957,4.502779503623671,06001,-2.5702027700175933
06001335810,1.9716670208759985,1.4646098949091402,0.8266915825206183,3.4362769157851387,06001,-14.204568591452782
06001336200,2.130033919004393,2.0443881317176413,0.8810093840985491,4.174422050722034,06001,4.606261417552071
06001336610,2.177575862581165,1.7405856919774452,0.8621519722915106,3.91816155455861,06001,-2.3136064478974427
06001336710,2.3475264654016077,1.9089357300685417,0.8870464628421946,4.256462195470149,06001,0.5431897299270072
06001336900,1.9463950506172476,1.9022753627629836,0.8570383356375566,3.848670413380231,06001,0.3998090282622324
06001344000,1.6796562019310415,1.6379990415061056,0.8179625830915407,3.317655243437147,06001,0.5852989434099065
06001344200,1.8303782779754265,2.063616109086491,0.8603735857024042,3.893994387061918,06001,5.1016370406252065
06001344410,1.3908103350286667,2.2967696457135256,0.8451841924047572,3.6875799807421923,06001,16.838137227002314
06001344700,1.193784116263102,2.1747438812603246,0.8217061506250686,3.368527997523427,06001,20.568912056477593
06001345310,1.5368607757073909,1.9790508035157037,0.8325516493863545,3.5159115792230944,06001,14.932187808206365
06001345320,1.625407029514777,1.9036528122555647,0.8335191890778502,3.5290598417703416,06001,-23.470052286271642
06001345500,1.708840395327337,1.9999841938011742,0.8467475169710399,3.708824589128511,06001,8.740932819304215
06001345700,1.1705212243833079,2.087682686740006,0.8135877447036367,3.2582039111233136,06001,16.11574519827569
06001345710,0.7783762120703376,1.5780299672330698,0.7472272582058027,2.3564061793034075,06001,17.915468490713703
06001345900,0.7122786975772945,2.0356220340982283,0.7760361230321047,2.747900731675523,06001,21.753603492664986
06001346000,1.6833874604165948,1.733253483378103,0.825246632496721,3.4166409437946976,06001,-5.129029197773461
06001346100,1.7156582583553635,1.7054009252169033,0.8255717570016495,3.421059183572267,06001,-0.5071623915468115
06001347200,1.8123322484354893,1.5901662545857385,0.8242059343258571,3.402498503021228,06001,1.2623815043175668
06001353310,2.3393947227646357,2.0002014700839887,0.8931640347941797,4.339596192848624,06001,-8.848910079212013
06001353900,2.0189314751211156,1.7993089691999382,0.8547990889865301,3.818240444321054,06001,-3.3718505293029666
06001354100,1.8686841459064856,1.7098893258185932,0.8371627428994364,3.578573471725079,06001,-5.64779182329278
06001354300,1.7682047614572682,1.2660547748216089,0.7971083756181333,3.034259536278877,06001,-12.888346918479442
06001354400,1.7248524319802294,1.3815433456458495,0.8024166569555291,3.106395777626079,06001,-13.721618737408981
06001354700,1.8761579251289078,1.343577419881114,0.8107569627310537,3.2197353450100215,06001,-11.059546469883685
06001354910,1.9119411136444593,1.7475667709042357,0.8431184542744837,3.6595078845486952,06001,0.056998494208004846
06001355100,1.8820186941230814,1.6594822082651943,0.8344346879818995,3.5415009023882758,06001,-2.053530261327452
06001356000,1.7579001180100535,1.5561106599828285,0.8176943982299333,3.3140107779928822,06001,-5.546666666603595
06001356410,1.610695743616354,1.1991956738312861,0.7805978245323626,2.8098914174476404,06001,-4.42230367867219
06001361000,2.223132351105301,1.647587974071352,0.8586609199737268,3.870720325176653,06001,-5.659469756259716
06001361100,1.5990948221354908,1.0402328820682505,0.7680465720836563,2.6393277042037413,06001,17.00524682048956
06001361130,1.7794775960688274,1.1832543162930746,0.7918448805419309,2.9627319123619023,06001,1.4882917348799651
06001361200,2.0876651125888204,1.088702985515635,0.8075657020955702,3.1763680981044553,06001,-4.431362352350465
06001361500,1.7380990341827383,1.2269424497584236,0.7920148347214473,2.965041483941162,06001,-0.3670725853686774
06001362200,1.7945427704631605,1.308397318005944,0.8021623635529727,3.1029400884691043,06001,3.3327086764109004
06001362220,2.0712527278357538,0.4072891328601485,0.7562148426163265,2.4785418606959024,06001,-12.75149419881586
06001362500,1.7465374204820743,1.3126102927144228,0.7989398190449917,3.059147713196497,06001,11.944009924302112
06001362510,1.6102206517383437,1.451681103669373,0.799142480434041,3.0619017554077166,06001,13.996086574087052
06001362600,1.7889809895329165,2.1288076809395426,0.8621245329129326,3.917788670472459,06001,13.944579926024424
06001362800,1.7856481517576572,1.906480242522533,0.8455188959912984,3.69212839428019,06001,11.343471888363165
06001363000,1.7093488716872771,1.4637689934718099,0.8073265275757467,3.173117865159087,06001,8.501419611956818
06001363200,1.587118337149121,1.3352460639154842,0.7888743611073905,2.9223644010646055,06001,12.45674828248986
06001364200,0.27221493751339204,1.7423707580636656,0.7220737533846844,2.0145856955770576,06001,26.923292302810154
06001364310,0.8999922452723474,1.7403478713913783,0.768121072363498,2.640340116663726,06001,18.560827935003378
06001364510,0.6379867109481416,1.7137117602602396,0.7468808326289217,2.3516984712083815,06001,28.466304564746224
06001364600,1.3899152660995504,1.9181500590827665,0.8172568908743061,3.3080653251823167,06001,16.19399962950351
06001364800,1.6940560523704429,1.8183658837846026,0.8322948574212294,3.5124219361550457,06001,17.604649976880815
06001365100,1.3763975886664945,1.7949662242685127,0.8071974523354514,3.1713638129350072,06001,20.193093080194412
06001365200,1.7675614736463257,1.6325463865080954,0.824030014362781,3.400107860154421,06001,5.604896867121257
06001373100,1.4817968883447943,0.9963619121560008,0.7561866544095832,2.478158800500795,06001,4.554687228802279
06001380300,2.150630882918412,2.1227607026180055,0.8882922439317543,4.273391585536418,06001,2.7219571991433544
06001380400,1.626360658182107,2.013048824245946,0.8416394754575119,3.639409482428053,06001,7.264633978022927
06001400100,0.9429554587508284,1.6644899251624103,0.7657004514287644,2.6074453839132388,06001,23.240212118236236
06001400200,0.8419552906817869,1.6890029905757853,0.7600720037581359,2.530958281257572,06001,28.223032630581933
06001400300,0.9452673356683781,1.825163268485274,0.7776940261800374,2.770430604153652,06001,25.225235201828955
06001401200,1.450811834734042,1.612680215597606,0.7992595052846293,3.0634920503316483,06001,11.037574274902795
06001410500,1.5800409594849703,1.2251533295985093,0.780252177484926,2.8051942890834796,06001,7.513501595418138
06001410700,1.5064363729999732,1.423152744321621,0.7894060054758623,2.929589117321594,06001,13.402866168791238
06001415300,1.6100782623695449,1.1842080435791624,0.7794494929781988,2.7942863059487073,06001,4.891910102283703
06001415800,1.5759883197876565,1.08590859011662,0.7697073696409255,2.661896909904277,06001,9.69851907079332
06001420030,-0.26444350119142324,0.3235897372234145,0.5781790536379934,0.05914623603199126,06001,14.524216681381214
06001420220,1.9603278106026232,1.1211626614547117,0.8005839530845805,3.081490472057335,06001,29.224385187231416
06001420250,1.3830747940777983,0.8150861095538766,0.7355824812131087,2.198160903631675,06001,-10.057796804058599
06001420300,0.548261199232838,1.0474003639768505,0.6912464311940654,1.5956615632096884,06001,4.707253295562619
06001420310,-0.5163020364843431,-0.919687146932954,0.4681566946167885,-1.435989183417297,06001,-2.697593106306881
06001420710,1.107071275733918,0.38815854497556496,0.6838559720512054,1.495229820709483,06001,-14.100309501756204
06001420800,1.2973907474018402,0.6921634806510398,0.720231765648358,1.9895542280528802,06001,0.7812840501994045
06001420900,0.9957888778621796,0.7468951338793994,0.7020653552902589,1.742684011741579,06001,-3.9127643386263955
06001421800,1.4220555025872073,0.7632631233039797,0.7346374579905738,2.185318625891187,06001,-10.03637397393733
06001422000,0.6715954849021708,0.6121764878900603,0.6682954475938471,1.283771972792231,06001,3.4874534609293297
06001422300,1.015562984343342,0.7367436245519139,0.7027734522458834,1.752306608895256,06001,1.9098832965891932
06001422600,1.2278916602500731,0.8124394069109888,0.7239682750973685,2.0403310671610617,06001,-7.209501655567613
06001422920,0.8721665475088044,0.6964251508538059,0.6892544441471946,1.5685916983626103,06001,-4.434408201544904
06001423000,1.0494815803979702,0.6077352135207752,0.6957760889124275,1.6572167939187454,06001,-7.064367212717637
06001423710,1.0525985682287269,0.6601902049106545,0.6998654577881804,1.7127887731393814,06001,-8.52189934328258
06001424200,0.9260763177697574,0.9149012675701547,0.7092984732428096,1.8409775853399122,06001,-12.822543751820792
06001424310,0.5506051598062357,-1.0287754043064807,0.5386396072707186,-0.47817024450024503,06001,-24.36594793993761
06001424510,0.5881233105882048,1.3145133276406928,0.7138357709120456,1.9026366382288975,06001,6.56789670278406
06001424600,0.794328379597642,0.7552080655582191,0.6878522274099808,1.549536445155861,06001,3.369972404742244
06001430100,1.8149334802221142,0.6833503283222432,0.7576675910735604,2.4982838085443575,06001,-13.757105094037625
06001430400,1.1023500150294812,1.0687654553867907,0.7335922920139222,2.1711154704162716,06001,5.53447044285198
06001430430,0.006288545050387964,0.2900171133832685,0.5956308769158798,0.29630565843365647,06001,8.528692336226552
06001430600,1.330883357792683,1.1925682957810997,0.7595196144057597,2.5234516535737828,06001,2.2215780861887358
06001430700,0.7633772829550131,1.0283389826906657,0.705673486147491,1.7917162656456789,06001,10.162598708874725
06001430720,0.7431598295795583,0.6895497472689975,0.679255302020464,1.4327095768485558,06001,20.71513165739435
06001430800,1.6032591047511047,1.3020145922225137,0.7876167094211531,2.9052736969736186,06001,0.8380666899166278
06001431100,1.128537679236228,1.0229032901947404,0.7321445067612892,2.1514409694309684,06001,0.43110013404463743
06001431110,0.7563818619483503,1.39601054759857,0.7322145202762275,2.1523924095469202,06001,26.848626438513822
06001431300,0.3665270477940222,0.5417011985217809,0.6406603543674625,0.9082282463158031,06001,-7.574077894259915
06001431500,0.9520985880252745,1.1379710140693087,0.7276283789758923,2.0900696020945833,06001,10.302109493641677
06001431610,1.6360505411690596,0.6980493674824728,0.7455858092198715,2.3340999086515324,06001,-6.986556639322927
06001431700,0.951687382695959,1.059103391092912,0.7217944969093137,2.010790773788871,06001,-5.4731666635079
06001431730,1.0524314758529594,0.7250989655853312,0.7046295955248397,1.7775304414382904,06001,-10.43969883745342
06001431800,1.0484803410972452,1.010152077081537,0.7253150145204679,2.0586324181787825,06001,-5.50209481695314
06001432100,1.1170338035867469,0.9372584447565437,0.7249956349394335,2.0542922483432906,06001,0.2686641100803744
06001432200,1.0512397337538437,0.7094029067170409,0.7033868748475388,1.7606426404708846,06001,0.3517951616061332
06001432600,1.0370270995169424,0.7433263781309835,0.7048373339673554,1.780353477647926,06001,-3.138937489081778
06001432810,1.2939326916542147,0.795529731828196,0.7275836985928383,2.0894624234824106,06001,-2.1112057572074794
06001432900,0.6568396059382946,0.7744624531669269,0.6791517271733489,1.4313020591052215,06001,4.065322704914376
06001433200,0.9885519669449885,0.903050735398915,0.7130238179347005,1.8916027023439035,06001,2.998746441546091
06001433400,0.26190207377142044,0.9652577504477191,0.6641295358949826,1.2271598242191395,06001,15.216501463955511
06001433630,-0.3016962510734965,0.7747635668029345,0.608638216764295,0.47306731572943794,06001,22.443022585577065
06001433800,-0.054994556548364874,0.8056727369777322,0.6290667356976857,0.7506781804293674,06001,16.570044650111228
06001438200,-1.9053949934402432,-0.5955686923259749,0.38978853777851336,-2.500963685766218,06001,20.62714657512725
06001440200,0.2918381471246682,0.4540146962901757,0.628711654174966,0.7458528434148439,06001,6.731017115231181
06001440210,0.6441372950599372,0.8228342840849802,0.681776536062812,1.4669715791449174,06001,13.231124177396591
06001440300,0.36985330630059227,0.5155223424950583,0.6389787028887921,0.8853756487956506,06001,6.317375923621133
06001440900,0.5875915080690317,0.5544496927895933,0.6578659214979599,1.1420412008586251,06001,3.5459803086368034
06001441300,0.672763373226312,0.5868636326054854,0.6665186946730619,1.2596270058317973,06001,4.320200034040883
06001442000,0.54657753453182,0.5203143955385179,0.6523359207078667,1.066891930070338,06001,6.352721032999586
06001442200,0.7614457499291434,0.5396793649738884,0.6695724112766176,1.3011251149030318,06001,1.1408598879552923
06001443000,1.3382469511214286,0.6984116067118578,0.7236980265737142,2.0366585578332863,06001,-4.748388913970825
06001443100,1.1103213880368203,0.7054407798380994,0.707442949203238,1.8157621678749196,06001,-4.658030855823525
06001443500,1.5894173191143757,1.0088419603099998,0.7650244746089173,2.5982592794243757,06001,-2.5878119256481313
06001443700,1.0754216265438459,0.733558881572434,0.706943907982611,1.8089805081162798,06001,-15.773344349345852
06001443800,0.8960569052415718,0.8670401723953098,0.7035674892344094,1.7630970776368815,06001,1.3524479607407214
06001447100,2.7403026269177553,1.524804212302389,0.8876825952526104,4.265106839220144,06001,-51.63992402409659
06001447200,0.9793489881668834,1.1591724003186785,0.7311937950366597,2.138521388485562,06001,4.137402412099512
06001447300,0.6902770292994106,0.8959547005398923,0.6905525191249039,1.586231729839303,06001,4.168439796820728
06001447510,1.71212045194419,0.8996934106891313,0.7660219141724498,2.6118138626333214,06001,4.041743205058578
06001447600,0.781644779442425,0.8160971113615424,0.6913995160226916,1.5977418908039676,06001,6.067456521087089
06001447700,0.8484458672107142,0.8882465244922542,0.7016244506321045,1.7366923917029684,06001,-20.652162185494245
06001447730,-0.4818378672336964,0.37532548335847093,0.5659887517313591,-0.10651238387522549,06001,-7.5741932392373
06001450200,0.688214144840821,0.5318643542470382,0.6636084432328699,1.220078499087859,06001,-3.757633187043097
06001450500,0.3968844176494522,0.4324494870516613,0.6348547654790192,0.8293339047011135,06001,1.7005568993111897
06001450610,0.17251987930006954,0.38591810185958353,0.6149203781522594,0.558437981159653,06001,1.801036016911306
06001450800,0.34188661061610026,0.6222404193142692,0.644773771760755,0.9641270299303695,06001,0.21320526963752862
06001451000,0.3434902898405171,0.5204634680644538,0.6374023326551477,0.8639537579049709,06001,4.539102238367598
06001451600,0.3360612865646797,0.6107289508147711,0.6434980111911768,0.9467902373794508,06001,0.21590141812697916
06001451900,0.24839898956206155,0.5190781689470514,0.6303029201753164,0.7674771585091129,06001,-4.4921528002272755
06001452400,0.8840774050641416,0.601952573414912,0.6831789843137417,1.4860299784790536,06001,0.29296817196304836
06001453200,1.281092652669279,0.7233321254765728,0.7213260431163979,2.004424778145852,06001,-3.8998082386828115
06001453300,0.7309286756157053,0.6808555147633386,0.6777154680008446,1.411784190379044,06001,2.318476244746359
06001453500,0.5652475941626919,0.5578902324861529,0.6564748810631164,1.1231378266488448,06001,1.095116977821925
06001453600,1.6515193641495214,1.303849841493374,0.7913030818851211,2.9553692056428953,06001,-3.13936361033863
06001453900,0.641068758357926,0.7545400524489244,0.67652517219523,1.3956088108068503,06001,1.2217319248667369
06001453920,1.3230091086783047,0.8132817555200988,0.7310296577011818,2.1362908641984033,06001,-2.7189027887379535
06001453940,0.9602244457603291,0.6664444312420467,0.6935281628459306,1.6266688770023756,06001,2.514855663586152
06001454100,0.7798258697271029,1.0322505219002245,0.7071717244082735,1.8120763916273273,06001,31.033095638527698
06001454220,1.7459535899801222,0.6794882345869416,0.7523073763340028,2.4254418245670637,06001,-19.514899882149734
06001454500,0.6267342578228087,0.5600352000245713,0.6611573346266931,1.18676945784738,06001,7.381753293149812
06001454700,0.6383806579506472,0.5731339369440103,0.6629782521949809,1.2115145948946575,06001,-9.827238090108551
06001455100,1.762631565823728,1.3953959437366166,0.8062160753051063,3.1580275095603447,06001,-1.6687307769751358
06001455300,1.063268868650937,0.9977664836329263,0.7254918389574884,2.0610353522838634,06001,-1.5799963698269692
06001455400,0.9098700533359702,1.0804964467868188,0.7202915382202174,1.9903665001227888,06001,5.9738037929576215
06001455700,0.7397619894035127,1.397404071244268,0.7310940606821524,2.1371660606477807,06001,7.908911439016341
06001456100,1.2898392358365665,1.2361830575197936,0.7597087797812793,2.52602229335636,06001,-4.323478917788309
06001456200,0.9151623506094717,1.3683645974455836,0.7418643025555719,2.283526948055055,06001,9.989885506955364
06001456500,0.9928806547153074,1.7132108978452467,0.7729595157528367,2.706091552560554,06001,16.196409114425414
06001456610,-0.7472567029281948,0.952996466265345,0.5889664147569572,0.20573976333715016,06001,28.269198268730992
06001456620,0.5682449655810539,1.275019378983375,0.709466748732188,1.843264344564429,06001,11.929712096981238
06001456700,0.14744920295295913,0.994370805310124,0.6578496446237431,1.1418200082630832,06001,18.292599957903033
06001456910,0.04766121793595524,0.6691292410742848,0.6265730438194216,0.7167904590102401,06001,15.264007400447454
06001457300,1.0670480274330798,1.6013615209259053,0.7701866144216445,2.6684095483589854,06001,11.092582610852396
06001457500,1.1314059158842886,1.6372818500332265,0.7775657761421895,2.768687765917515,06001,15.15780658624174
06001458400,1.045646530426986,1.224514480580714,0.7408807448755454,2.2701610110077,06001,4.853446768667446
06001458800,0.9676620046429716,0.875153231300989,0.7094337002275256,1.8428152359439607,06001,-3.491764626341587
06001458900,0.7039730247190683,0.48283586521281674,0.6611602363109834,1.1868088899318852,06001,-1.8597091378718345
06001464500,-1.4050945263729024,-0.3364107347669176,0.445674717965925,-1.74150526113982,06001,8.48001325597336
06001464660,-0.8402404456252766,-0.3817572855963394,0.4839036591222607,-1.221997731221616,06001,-1.9187017292345536
06001464670,1.3460953214270088,0.2923682872865878,0.6943961004186815,1.6384636087135966,06001,24.84390228985961
06001470100,0.28276802243271504,0.541071882124318,0.6344504791191005,0.823839904557033,06001,9.116721477954842
06001470600,0.47080387261931106,0.7731671449043297,0.6653666192529597,1.2439710175236407,06001,9.082054489158214
06001470700,2.0038854393931245,1.1941468270556952,0.809159900772475,3.19803226644882,06001,-7.359226404952168
06001470800,0.5677110651759073,0.752872172198276,0.6710042739082902,1.3205832373741833,06001,5.877128433066331
06001471900,0.13801363355434187,0.7662352413632777,0.6403675248197478,0.9042488749176196,06001,6.749586032274007
06001472200,0.8067395092758758,0.7671211735894411,0.6896421723068601,1.573860682865317,06001,1.1007855059762095
06001472300,0.6572618800466222,0.8064593545665254,0.6815373533316927,1.4637212346131476,06001,1.6785807729806923
06001472610,0.05129570329346141,0.7250579470160019,0.6309561135616831,0.7763536503094634,06001,10.856679622962456
06001473010,-0.04214205447431449,0.7399940409084315,0.6251794206051102,0.6978519864341169,06001,13.37895858603136
06001473900,-0.22168341774183242,0.7865106266760008,0.6153905415253771,0.5648272089341684,06001,22.570189347712372
06001474010,-0.14355590688337233,0.47073624769748407,0.5979028486351903,0.32718034081411174,06001,10.566395987577366
06001474200,-0.05393667418543265,0.60226782092984,0.6141766476846797,0.5483311467444073,06001,11.815208548302202
06001474600,0.20640863327590664,0.5656864518067451,0.6306427390096495,0.7720950850826518,06001,4.238962954861819
06001475020,-0.131972378602709,0.6217829407101813,0.6098703001195693,0.48981056210747226,06001,21.727967624529658
