SVPREC_KEY,factor_1,factor_2,cppi,cppi_unstd,fips,iwar_x,iwar_y
0609533043,-0.16453094479051253,-0.18526099545793528,0.4707422962361095,-0.34979194024844784,06095,10.187534624762575,10.187534624762575
0609533167,2.256300710813387,1.436576959661422,0.7577796909504958,3.6928776704748087,06095,-3.2956988711446256,-3.2956988711446256
0609549749,-1.3722534141539509,-1.0348770300099048,0.32466726634915766,-2.4071304441638555,06095,-5.402873941193064,-5.402873941193064
0609517100,1.4698871493398755,0.8251065752894711,0.6585272155900959,2.2949937246293466,06095,3.1995988947052245,3.1995988947052245
0609535057,0.7511373040336174,0.41932890021306773,0.5786835773963923,1.1704662042466851,06095,0.1058077419747061,0.1058077419747061
0609553080,0.506307175259845,0.2466344573186755,0.5490385218214874,0.7529416325785205,06095,1.5752206282036052,1.5752206282036052
0609517185,1.464392288782599,1.246290598149241,0.6880419535349972,2.7106828869318402,06095,-0.8278412165333315,-0.8278412165333315
0609517220,0.8595539140312948,0.9910403262990715,0.6269739890174265,1.8505942403303663,06095,4.704097165624316,4.704097165624316
0609546212,0.12348007022003418,-0.007010864935098865,0.5038477432198178,0.11646920528493532,06095,-7.796097588391204,-7.796097588391204
0609529160,-1.9494219090714044,-0.6898707161471973,0.30818330054982496,-2.6392926252186015,06095,5.275993022703451,5.275993022703451
0609517340,0.9577440438540614,0.5751389757464594,0.6044158752334245,1.5328830196005208,06095,-1.2014978881632499,-1.2014978881632499
0609523005,0.015864744566048136,-0.061381436113883865,0.49234642990843064,-0.04551669154783573,06095,9.577814261474538,9.577814261474538
0609553007,1.0879294301820754,0.5216211884901131,0.609859423684222,1.6095506186721886,06095,-8.70270681817894,-8.70270681817894
0609517405,0.46572764247819337,0.21598677542980035,0.5439812512304009,0.6817144179079937,06095,7.518902774214997,7.518902774214997
0609521117,0.18806929927068033,0.484562665853033,0.5433363794412491,0.6726319651237134,06095,16.196523537801173,16.196523537801173
0609517070,1.489541034265898,0.8776537293817421,0.6636536296013994,2.36719476364764,06095,6.862270866120069,6.862270866120069
0609549120,-1.4838627534157307,-0.9688001866618043,0.32143437069841274,-2.452662940077535,06095,10.501152150425611,10.501152150425611
0609553005,0.35977822073487215,0.0363166293719034,0.5237017071381387,0.39609485010677553,06095,4.414779414130409,4.414779414130409
0609542300,-0.4122882460360599,-0.36425593767895925,0.4404420580399812,-0.7765441837150191,06095,-5.555920557719748,-5.555920557719748
0609533057,0.6432994830267801,0.1664829676997231,0.5530743303157938,0.8097824507265032,06095,-0.8408424392763791,-0.8408424392763791
0609546060,-0.3293362774312504,-0.4781596779828298,0.4382444221296097,-0.8074959554140801,06095,-12.659209946645777,-12.659209946645777
0609533290,0.7772709298975922,0.381559665134946,0.5778574265415501,1.1588305950325382,06095,-4.4253798766489165,-4.4253798766489165
0609554005,-0.3399527058302122,-0.5806218119246598,0.430215624563206,-0.920574517754872,06095,-11.592956143147815,-11.592956143147815
0609556010,-1.9053361013783077,-1.8615323629147327,0.22812322580804784,-3.76686846429304,06095,13.593869065570086,13.593869065570086
0609549240,-1.559390416475614,-1.3851249378990496,0.2865118939248109,-2.944515354374664,06095,25.07911351100956,25.07911351100956
0609523090,0.5467115362733963,0.1295559527451821,0.5435945086993107,0.6762674890185785,06095,1.7669536137111364,1.7669536137111364
0609546180,0.045998288466586115,-0.28102415755648125,0.4788909102063378,-0.23502586908989515,06095,-6.996000913007978,-6.996000913007978
0609533210,1.3535390373907707,0.7410819810400894,0.6443003642524237,2.09462101843086,06095,-5.143115856870168,-5.143115856870168
0609517110,1.1448983384975349,0.7426271832764724,0.6295961817340728,1.8875255217740072,06095,5.501430766054699,5.501430766054699
0609559150,-2.2424693737513706,-1.560819842983374,0.2255372816421742,-3.8032892167347443,06095,-25.804295463389526,-25.804295463389526
0609556150,-0.5444779393831288,-0.4861319266381077,0.42240290110712897,-1.0306098660212366,06095,-7.051661786143136,-7.051661786143136
0609542325,-0.4611982677052913,-0.6088941731889423,0.4195995616014469,-1.0700924408942336,06095,-2.158303651213178,-2.158303651213178
0609556015,-0.21793945693818198,-0.28680866255365967,0.4597401065278683,-0.5047481194918416,06095,7.537527273879016,7.537527273879016
0609556012,0.14295034960826875,-0.37380942123097705,0.4791867609199631,-0.2308590716227083,06095,2.6504750098060055,2.6504750098060055
0609517350,0.8055778586123777,0.4261398673510933,0.5830325544112942,1.231717725963471,06095,8.222726638524087,8.222726638524087
0609527165,0.5150070969316736,0.42297430216089216,0.5621767046593493,0.9379813990925657,06095,8.948512540357223,8.948512540357223
0609549760,-1.9096654979687493,-2.2378799332323065,0.2010944217427305,-4.147545431201056,06095,0.6062215596196796,0.6062215596196796
0609517115,0.9571830597211183,0.6915956925375891,0.6126446973643455,1.6487787522587074,06095,4.847558444174194,4.847558444174194
0609523017,0.04927374759889404,0.009191859404930978,0.49972937507751225,0.05846560700382501,06095,2.1824317720142012,2.1824317720142012
0609533062,0.0704582504822017,0.04574696900720114,0.5038289997155774,0.11620521948940284,06095,-2.7113779599783756,-2.7113779599783756
0609533060,-0.06754269672025016,0.08612159613719145,0.49689734136416974,0.018578899416941283,06095,10.572430095183105,10.572430095183105
0609555025,0.6574672927545131,0.23608775650282812,0.5590223475287176,0.8935550492573412,06095,-1.6487099163157826,-1.6487099163157826
0609559615,-2.0977616063078255,-1.871146565004635,0.21377801417415992,-3.9689081713124605,06095,-26.437515766784937,-26.437515766784937
0609546193,-0.1563405842913157,-0.28124881488528863,0.4645085061172151,-0.43758939917660433,06095,-2.3502375166638187,-2.3502375166638187
0609527050,1.4008747781445525,0.7560956181250414,0.6487272911844247,2.156970396269594,06095,-4.028110589412565,-4.028110589412565
0609556020,-0.6315395185029158,-0.682869215769035,0.4022526302194215,-1.3144087342719508,06095,7.608155897779939,7.608155897779939
0609521095,0.06026593302007177,0.5024884029599704,0.5355348543492319,0.5627543359800422,06095,17.87948277718776,17.87948277718776
0609533225,0.8078687107716649,0.08594976775549143,0.5590410515185511,0.8938184785271563,06095,13.225619517095454,13.225619517095454
0609546118,-0.05516135967242146,0.05115882406219396,0.4952940156157787,-0.004002535610227502,06095,-15.598069130703054,-15.598069130703054
0609559730,-2.796432113299712,-1.9771309930460645,0.1566459508506088,-4.773563106345777,06095,-9.545943359560349,-9.545943359560349
0609529510,-0.7010705156265187,-0.5141149324951834,0.4092976762642483,-1.215185448121702,06095,18.436002442533354,18.436002442533354
0609517380,0.1986582774428364,0.2762415254825104,0.5292970118564944,0.47489980292534684,06095,14.778850812235955,14.778850812235955
0609533220,0.8487000783048392,0.4647128627877353,0.5888330733676513,1.3134129410925746,06095,2.547229752619984,2.547229752619984
0609521090,0.27772971394044904,0.6246424039634217,0.5596483765286152,0.9023721179038708,06095,11.048184640074126,11.048184640074126
0609556160,-0.46141343240314986,-0.5797327270532289,0.4216548038078721,-1.0411461594563787,06095,5.663758546594348,5.663758546594348
0609523020,0.36268304827203296,0.10168862897925797,0.5285494944841393,0.4643716772512909,06095,5.231236176632792,5.231236176632792
0609559340,-0.48137933719810744,-1.218791533625129,0.37486276923216005,-1.7001708708232364,06095,0.4113018095994847,0.4113018095994847
0609521135,-0.15010666238905068,0.24326718555159224,0.5021927815150842,0.09316052316254156,06095,15.630433914257146,15.630433914257146
0609517005,1.0899106344466511,0.430341748320863,0.6035190754849332,1.5202523827675143,06095,0.2671697554166519,0.2671697554166519
0609529515,-1.2493726655285684,-1.0254868938059483,0.3340587560908058,-2.2748595593345167,06095,27.160833643509786,27.160833643509786
0609546080,-0.7490766808803041,-0.27057708392583674,0.4231808055741837,-1.0196537648061408,06095,5.923757827286672,5.923757827286672
0609556205,-0.3687570863258012,-0.42463995351093897,0.43924547252088664,-0.7933970398367401,06095,-0.609324124403027,-0.609324124403027
0609533075,1.1415749372667563,0.48729773806485643,0.6112313272375902,1.6288726753316127,06095,-0.7678457101913561,-0.7678457101913561
0609553146,-0.25000369295294533,-0.38515208422651814,0.45048090953235526,-0.6351557771794635,06095,9.126464553638145,9.126464553638145
0609527175,0.75397526794988,0.6591648900287497,0.5959138994735395,1.4131401579786296,06095,5.578703032852472,5.578703032852472
0609521130,-0.21073830195015864,0.2625473329624732,0.4992567452525933,0.051809031012314544,06095,16.42632795467691,16.42632795467691
0609542045,-0.5245874078295979,-0.6990774193780636,0.40869562387906866,-1.2236648272076613,06095,1.3629772271836136,1.3629772271836136
0609535080,0.8675715629720424,0.09174446386722244,0.5636915046690681,0.9593160268392649,06095,-0.4829330673829124,-0.4829330673829124
0609556200,0.1318666389353263,-0.00687766394916596,0.5044526634171349,0.12498897498616034,06095,5.751786748600546,5.751786748600546
0609533195,1.0122884659815852,0.40592007719835155,0.5962737646675027,1.4182085431799367,06095,-3.9621433472472987,-3.9621433472472987
0609533070,0.7770083764097523,0.3991906552456169,0.5790906192776707,1.1761990316553692,06095,-3.6156383767185662,-3.6156383767185662
0609553140,-0.25823619000118525,-0.2416613323073094,0.46008450834953174,-0.49989752230849466,06095,12.037539572536057,12.037539572536057
